datetime,symbol,open,high,low,close,volume
2021-12-21 06:45:00,NSE:TATASTEEL,1119.2,1121.0,1116.0,1116.15,631396.0
2021-12-21 07:45:00,NSE:TATASTEEL,1116.1,1117.35,1105.85,1107.1,896087.0
2021-12-21 08:45:00,NSE:TATASTEEL,1107.25,1107.25,1096.45,1106.5,1253476.0
2021-12-21 09:45:00,NSE:TATASTEEL,1106.3,1108.85,1104.3,1108.85,418006.0
2021-12-22 03:45:00,NSE:TATASTEEL,1115.1,1124.7,1110.0,1119.25,1088537.0
2021-12-22 04:45:00,NSE:TATASTEEL,1119.3,1127.35,1115.2,1121.0,697669.0
2021-12-22 05:45:00,NSE:TATASTEEL,1120.7,1126.95,1120.3,1124.9,575538.0
2021-12-22 06:45:00,NSE:TATASTEEL,1124.55,1129.5,1123.15,1124.5,563117.0
2021-12-22 07:45:00,NSE:TATASTEEL,1124.95,1125.9,1118.4,1120.4,538820.0
2021-12-22 08:45:00,NSE:TATASTEEL,1120.4,1128.9,1120.0,1127.95,522838.0
2021-12-22 09:45:00,NSE:TATASTEEL,1127.85,1131.0,1127.3,1130.0,365835.0
2021-12-23 03:45:00,NSE:TATASTEEL,1135.65,1146.8,1135.25,1137.9,1309439.0
2021-12-23 04:45:00,NSE:TATASTEEL,1137.45,1142.95,1135.0,1137.55,487071.0
2021-12-23 05:45:00,NSE:TATASTEEL,1137.55,1139.35,1132.25,1138.8,591356.0
2021-12-23 06:45:00,NSE:TATASTEEL,1138.8,1140.7,1137.35,1138.5,238851.0
2021-12-23 07:45:00,NSE:TATASTEEL,1138.55,1140.0,1129.8,1130.65,550545.0
2021-12-23 08:45:00,NSE:TATASTEEL,1130.65,1131.05,1120.2,1128.35,1035370.0
2021-12-23 09:45:00,NSE:TATASTEEL,1128.4,1130.0,1124.35,1126.45,394616.0
2021-12-24 03:45:00,NSE:TATASTEEL,1130.9,1133.45,1106.65,1110.85,1249272.0
2021-12-24 04:45:00,NSE:TATASTEEL,1111.0,1114.9,1103.85,1114.9,775068.0
2021-12-24 05:45:00,NSE:TATASTEEL,1114.6,1117.8,1111.5,1117.8,355169.0
2021-12-24 06:45:00,NSE:TATASTEEL,1117.4,1117.8,1110.1,1111.05,292932.0
2021-12-24 07:45:00,NSE:TATASTEEL,1111.0,1115.9,1110.3,1114.95,369324.0
2021-12-24 08:45:00,NSE:TATASTEEL,1115.0,1122.8,1112.4,1114.7,768289.0
2021-12-24 09:45:00,NSE:TATASTEEL,1114.7,1118.0,1113.7,1117.0,273469.0
2021-12-27 03:45:00,NSE:TATASTEEL,1112.05,1114.5,1102.35,1111.0,844586.0
2021-12-27 04:45:00,NSE:TATASTEEL,1111.5,1115.8,1110.0,1112.8,339239.0
2021-12-27 05:45:00,NSE:TATASTEEL,1112.8,1113.6,1109.3,1112.25,192281.0
2021-12-27 06:45:00,NSE:TATASTEEL,1112.0,1118.85,1112.0,1116.0,339075.0
2021-12-27 07:45:00,NSE:TATASTEEL,1116.05,1122.5,1115.1,1122.05,339851.0
2021-12-27 08:45:00,NSE:TATASTEEL,1122.05,1123.25,1117.5,1120.5,390831.0
2021-12-27 09:45:00,NSE:TATASTEEL,1120.5,1124.7,1120.0,1124.5,301700.0
2021-12-28 03:45:00,NSE:TATASTEEL,1127.45,1129.25,1122.0,1126.4,659512.0
2021-12-28 04:45:00,NSE:TATASTEEL,1126.75,1129.25,1124.5,1128.05,506378.0
2021-12-28 05:45:00,NSE:TATASTEEL,1128.3,1131.5,1128.3,1130.9,376693.0
2021-12-28 06:45:00,NSE:TATASTEEL,1130.6,1130.95,1126.5,1127.45,264656.0
2021-12-28 07:45:00,NSE:TATASTEEL,1127.45,1128.5,1125.65,1127.1,245634.0
2021-12-28 08:45:00,NSE:TATASTEEL,1127.1,1129.95,1123.35,1127.65,580639.0
2021-12-28 09:45:00,NSE:TATASTEEL,1127.6,1128.45,1126.0,1127.0,239724.0
2021-12-29 03:45:00,NSE:TATASTEEL,1120.6,1126.65,1112.0,1113.25,1232260.0
2021-12-29 04:45:00,NSE:TATASTEEL,1113.0,1113.4,1108.0,1110.95,801710.0
2021-12-29 05:45:00,NSE:TATASTEEL,1111.3,1113.5,1110.5,1112.9,333316.0
2021-12-29 06:45:00,NSE:TATASTEEL,1112.75,1115.95,1110.0,1114.4,402824.0
2021-12-29 07:45:00,NSE:TATASTEEL,1114.4,1117.3,1112.9,1114.6,406376.0
2021-12-29 08:45:00,NSE:TATASTEEL,1114.8,1118.5,1112.85,1117.0,697660.0
2021-12-29 09:45:00,NSE:TATASTEEL,1117.1,1117.95,1115.0,1115.5,303149.0
2021-12-30 03:45:00,NSE:TATASTEEL,1117.65,1127.0,1112.05,1116.75,1104470.0
2021-12-30 04:45:00,NSE:TATASTEEL,1116.8,1117.0,1111.0,1112.55,410262.0
2021-12-30 05:45:00,NSE:TATASTEEL,1112.25,1113.0,1108.45,1109.25,396071.0
2021-12-30 06:45:00,NSE:TATASTEEL,1109.25,1110.5,1105.3,1110.0,492864.0
2021-12-30 07:45:00,NSE:TATASTEEL,1109.95,1110.2,1104.75,1105.65,322354.0
2021-12-30 08:45:00,NSE:TATASTEEL,1105.75,1106.75,1099.0,1100.65,866177.0
2021-12-30 09:45:00,NSE:TATASTEEL,1100.65,1102.0,1100.0,1101.8,507153.0
2021-12-31 03:45:00,NSE:TATASTEEL,1104.5,1118.0,1102.65,1117.8,1187826.0
2021-12-31 04:45:00,NSE:TATASTEEL,1118.0,1123.5,1116.5,1120.65,802373.0
2021-12-31 05:45:00,NSE:TATASTEEL,1120.65,1120.9,1115.5,1117.25,371311.0
2021-12-31 06:45:00,NSE:TATASTEEL,1117.3,1119.0,1115.6,1119.0,259660.0
2021-12-31 07:45:00,NSE:TATASTEEL,1119.0,1119.2,1113.5,1115.0,361305.0
2021-12-31 08:45:00,NSE:TATASTEEL,1115.0,1115.25,1110.0,1111.3,425036.0
2021-12-31 09:45:00,NSE:TATASTEEL,1111.3,1112.95,1109.65,1112.3,270338.0
2022-01-03 03:45:00,NSE:TATASTEEL,1115.9,1124.9,1115.55,1121.8,854168.0
2022-01-03 04:45:00,NSE:TATASTEEL,1121.4,1125.0,1118.0,1124.9,418017.0
2022-01-03 05:45:00,NSE:TATASTEEL,1124.75,1126.6,1123.15,1124.0,382671.0
2022-01-03 06:45:00,NSE:TATASTEEL,1124.0,1125.9,1123.2,1124.6,188210.0
2022-01-03 07:45:00,NSE:TATASTEEL,1124.6,1133.5,1124.4,1131.2,634769.0
2022-01-03 08:45:00,NSE:TATASTEEL,1131.2,1142.0,1128.5,1141.15,830516.0
2022-01-03 09:45:00,NSE:TATASTEEL,1141.4,1151.0,1141.0,1149.9,550106.0
2022-01-04 03:45:00,NSE:TATASTEEL,1152.3,1159.7,1141.4,1147.4,2109604.0
2022-01-04 04:45:00,NSE:TATASTEEL,1147.1,1149.95,1143.75,1145.15,574175.0
2022-01-04 05:45:00,NSE:TATASTEEL,1145.4,1152.9,1144.1,1152.9,453100.0
2022-01-04 06:45:00,NSE:TATASTEEL,1153.35,1153.5,1144.8,1145.15,691604.0
2022-01-04 07:45:00,NSE:TATASTEEL,1145.2,1145.5,1136.5,1142.3,864479.0
2022-01-04 08:45:00,NSE:TATASTEEL,1141.8,1150.4,1141.8,1147.8,791382.0
2022-01-04 09:45:00,NSE:TATASTEEL,1148.0,1151.0,1147.3,1148.9,467338.0
2022-01-05 03:45:00,NSE:TATASTEEL,1147.85,1157.05,1141.25,1155.0,1229901.0
2022-01-05 04:45:00,NSE:TATASTEEL,1154.75,1168.1,1154.1,1165.95,1312363.0
2022-01-05 05:45:00,NSE:TATASTEEL,1166.25,1169.85,1164.2,1168.2,512791.0
2022-01-05 06:45:00,NSE:TATASTEEL,1168.1,1171.85,1165.55,1171.85,639350.0
2022-01-05 07:45:00,NSE:TATASTEEL,1171.85,1174.35,1168.0,1171.5,694606.0
2022-01-05 08:45:00,NSE:TATASTEEL,1171.0,1180.8,1171.0,1178.0,1268710.0
2022-01-05 09:45:00,NSE:TATASTEEL,1177.75,1179.65,1176.0,1177.0,513466.0
2022-01-06 03:45:00,NSE:TATASTEEL,1171.0,1183.0,1160.0,1167.8,2218777.0
2022-01-06 04:45:00,NSE:TATASTEEL,1167.75,1168.15,1158.05,1161.8,821202.0
2022-01-06 05:45:00,NSE:TATASTEEL,1161.55,1165.85,1160.5,1164.0,405780.0
2022-01-06 06:45:00,NSE:TATASTEEL,1163.85,1164.25,1155.55,1162.05,483351.0
2022-01-06 07:45:00,NSE:TATASTEEL,1162.4,1164.0,1158.1,1159.5,347069.0
2022-01-06 08:45:00,NSE:TATASTEEL,1159.65,1166.6,1159.4,1162.5,703514.0
2022-01-06 09:45:00,NSE:TATASTEEL,1162.5,1164.5,1160.4,1161.0,331500.0
2022-01-07 03:45:00,NSE:TATASTEEL,1167.35,1174.0,1163.0,1168.45,846417.0
2022-01-07 04:45:00,NSE:TATASTEEL,1168.45,1170.95,1157.15,1157.9,618774.0
2022-01-07 05:45:00,NSE:TATASTEEL,1158.0,1167.0,1156.4,1165.1,432627.0
2022-01-07 06:45:00,NSE:TATASTEEL,1165.3,1169.0,1147.85,1151.85,878387.0
2022-01-07 07:45:00,NSE:TATASTEEL,1152.0,1154.65,1148.75,1149.2,285694.0
2022-01-07 08:45:00,NSE:TATASTEEL,1149.45,1162.0,1148.4,1160.6,645029.0
2022-01-07 09:45:00,NSE:TATASTEEL,1160.6,1161.45,1157.65,1158.15,257412.0
2022-01-10 03:45:00,NSE:TATASTEEL,1164.95,1171.9,1153.85,1169.65,1263478.0
2022-01-10 04:45:00,NSE:TATASTEEL,1169.5,1173.4,1165.7,1166.55,535027.0
2022-01-10 05:45:00,NSE:TATASTEEL,1166.55,1168.8,1159.1,1161.65,377824.0
2022-01-10 06:45:00,NSE:TATASTEEL,1161.95,1169.9,1161.5,1168.25,458142.0
2022-01-10 07:45:00,NSE:TATASTEEL,1168.1,1170.0,1167.0,1167.95,376867.0
2022-01-10 08:45:00,NSE:TATASTEEL,1167.75,1171.5,1164.0,1168.9,511283.0
2022-01-10 09:45:00,NSE:TATASTEEL,1168.9,1169.65,1167.3,1168.0,288168.0
2022-01-11 03:45:00,NSE:TATASTEEL,1158.65,1162.7,1113.0,1143.95,4375481.0
2022-01-11 04:45:00,NSE:TATASTEEL,1143.95,1152.6,1139.65,1150.65,1282591.0
2022-01-11 05:45:00,NSE:TATASTEEL,1150.65,1151.45,1145.6,1147.5,671705.0
2022-01-11 06:45:00,NSE:TATASTEEL,1147.45,1147.45,1141.05,1142.75,571036.0
2022-01-11 07:45:00,NSE:TATASTEEL,1142.75,1143.7,1132.55,1139.75,779963.0
2022-01-11 08:45:00,NSE:TATASTEEL,1139.75,1141.0,1128.25,1129.75,1344537.0
2022-01-11 09:45:00,NSE:TATASTEEL,1129.85,1135.7,1127.05,1133.8,648924.0
2022-01-12 03:45:00,NSE:TATASTEEL,1139.85,1150.8,1132.4,1137.3,1744550.0
2022-01-12 04:45:00,NSE:TATASTEEL,1136.8,1143.0,1132.7,1138.5,723402.0
2022-01-12 05:45:00,NSE:TATASTEEL,1138.35,1142.85,1136.0,1140.95,457078.0
2022-01-12 06:45:00,NSE:TATASTEEL,1140.95,1147.85,1139.05,1143.5,779171.0
2022-01-12 07:45:00,NSE:TATASTEEL,1143.7,1145.6,1138.55,1138.7,364524.0
2022-01-12 08:45:00,NSE:TATASTEEL,1138.65,1147.75,1138.05,1147.4,636638.0
2022-01-12 09:45:00,NSE:TATASTEEL,1147.45,1148.4,1145.75,1147.8,308439.0
2022-01-13 03:45:00,NSE:TATASTEEL,1154.95,1198.5,1152.15,1194.55,5260267.0
2022-01-13 04:45:00,NSE:TATASTEEL,1194.6,1204.0,1193.75,1202.5,2497130.0
2022-01-13 05:45:00,NSE:TATASTEEL,1202.55,1206.0,1199.0,1202.8,1379267.0
2022-01-13 06:45:00,NSE:TATASTEEL,1202.65,1204.75,1198.5,1201.7,870608.0
2022-01-13 07:45:00,NSE:TATASTEEL,1201.6,1208.8,1195.65,1207.35,1344881.0
2022-01-13 08:45:00,NSE:TATASTEEL,1207.45,1225.0,1204.6,1220.1,3010201.0
2022-01-13 09:45:00,NSE:TATASTEEL,1220.6,1225.5,1219.15,1219.15,1341100.0
2022-01-14 03:45:00,NSE:TATASTEEL,1209.95,1226.3,1206.1,1220.0,2391055.0
2022-01-14 04:45:00,NSE:TATASTEEL,1219.7,1222.0,1213.1,1217.4,598547.0
2022-01-14 05:45:00,NSE:TATASTEEL,1217.4,1217.6,1209.55,1210.7,540100.0
2022-01-14 06:45:00,NSE:TATASTEEL,1210.65,1215.85,1208.5,1213.75,381847.0
2022-01-14 07:45:00,NSE:TATASTEEL,1214.1,1216.0,1211.0,1212.5,381066.0
2022-01-14 08:45:00,NSE:TATASTEEL,1212.5,1218.5,1212.05,1213.5,551621.0
2022-01-14 09:45:00,NSE:TATASTEEL,1213.75,1214.5,1210.65,1211.0,385671.0
2022-01-17 03:45:00,NSE:TATASTEEL,1215.2,1217.95,1190.35,1197.1,1472061.0
2022-01-17 04:45:00,NSE:TATASTEEL,1197.3,1204.0,1195.7,1198.4,412008.0
2022-01-17 05:45:00,NSE:TATASTEEL,1198.4,1207.75,1198.15,1204.7,461715.0
2022-01-17 06:45:00,NSE:TATASTEEL,1204.7,1224.0,1201.85,1222.35,1057852.0
2022-01-17 07:45:00,NSE:TATASTEEL,1222.4,1237.95,1216.1,1236.7,2808233.0
2022-01-17 08:45:00,NSE:TATASTEEL,1236.2,1245.0,1226.0,1227.65,2336204.0
2022-01-17 09:45:00,NSE:TATASTEEL,1227.25,1231.0,1227.25,1230.35,405881.0
2022-01-18 03:45:00,NSE:TATASTEEL,1229.9,1233.75,1201.2,1217.35,2154111.0
2022-01-18 04:45:00,NSE:TATASTEEL,1217.05,1220.85,1210.0,1217.25,484312.0
2022-01-18 05:45:00,NSE:TATASTEEL,1217.25,1222.95,1215.7,1218.0,328240.0
2022-01-18 06:45:00,NSE:TATASTEEL,1218.0,1219.0,1214.1,1217.05,289417.0
2022-01-18 07:45:00,NSE:TATASTEEL,1217.0,1217.85,1206.0,1208.35,748381.0
2022-01-18 08:45:00,NSE:TATASTEEL,1208.5,1209.85,1191.2,1191.5,1346320.0
2022-01-18 09:45:00,NSE:TATASTEEL,1191.6,1198.5,1190.0,1196.5,466478.0
2022-01-19 03:45:00,NSE:TATASTEEL,1194.95,1220.9,1192.2,1215.7,2464030.0
2022-01-19 04:45:00,NSE:TATASTEEL,1215.7,1217.7,1205.05,1206.5,697175.0
2022-01-19 05:45:00,NSE:TATASTEEL,1206.7,1211.0,1198.85,1203.7,644361.0
2022-01-19 06:45:00,NSE:TATASTEEL,1203.7,1207.1,1183.0,1193.45,1142854.0
2022-01-19 07:45:00,NSE:TATASTEEL,1193.55,1209.75,1186.6,1206.0,1000434.0
2022-01-19 08:45:00,NSE:TATASTEEL,1206.2,1214.8,1200.45,1209.25,992385.0
2022-01-19 09:45:00,NSE:TATASTEEL,1209.7,1210.5,1206.45,1208.0,344056.0
2022-01-20 03:45:00,NSE:TATASTEEL,1210.45,1221.7,1207.1,1212.7,1350186.0
2022-01-20 04:45:00,NSE:TATASTEEL,1212.7,1224.0,1211.9,1219.3,795576.0
2022-01-20 05:45:00,NSE:TATASTEEL,1219.8,1221.45,1204.05,1216.75,925487.0
2022-01-20 06:45:00,NSE:TATASTEEL,1216.85,1222.8,1211.0,1212.7,545214.0
2022-01-20 07:45:00,NSE:TATASTEEL,1212.75,1214.6,1206.85,1208.4,657781.0
2022-01-20 08:45:00,NSE:TATASTEEL,1208.55,1208.55,1197.0,1205.1,1076701.0
2022-01-20 09:45:00,NSE:TATASTEEL,1205.75,1210.8,1205.75,1209.9,541045.0
2022-01-21 03:45:00,NSE:TATASTEEL,1197.95,1204.3,1185.0,1195.25,1292047.0
2022-01-21 04:45:00,NSE:TATASTEEL,1195.15,1199.0,1167.8,1177.05,1396362.0
2022-01-21 05:45:00,NSE:TATASTEEL,1177.15,1179.65,1171.0,1171.95,883031.0
2022-01-21 06:45:00,NSE:TATASTEEL,1171.9,1189.6,1170.35,1185.0,797462.0
2022-01-21 07:45:00,NSE:TATASTEEL,1185.0,1186.0,1169.45,1170.5,639507.0
2022-01-21 08:45:00,NSE:TATASTEEL,1171.0,1171.6,1156.35,1170.4,1277066.0
2022-01-21 09:45:00,NSE:TATASTEEL,1170.2,1173.65,1168.05,1170.0,623266.0
2022-01-24 03:45:00,NSE:TATASTEEL,1158.65,1163.65,1138.2,1138.5,1778266.0
2022-01-24 04:45:00,NSE:TATASTEEL,1138.4,1138.45,1124.45,1128.45,1317069.0
2022-01-24 05:45:00,NSE:TATASTEEL,1128.45,1130.0,1120.9,1122.4,818597.0
2022-01-24 06:45:00,NSE:TATASTEEL,1122.25,1124.5,1110.0,1118.25,919603.0
2022-01-24 07:45:00,NSE:TATASTEEL,1118.25,1118.25,1096.45,1097.2,1113923.0
2022-01-24 08:45:00,NSE:TATASTEEL,1098.4,1112.65,1090.0,1099.8,1565524.0
2022-01-24 09:45:00,NSE:TATASTEEL,1100.35,1101.15,1095.95,1100.5,850663.0
2022-01-25 03:45:00,NSE:TATASTEEL,1093.0,1121.0,1087.05,1112.0,2194580.0
2022-01-25 04:45:00,NSE:TATASTEEL,1111.35,1115.65,1097.9,1104.15,771491.0
2022-01-25 05:45:00,NSE:TATASTEEL,1104.7,1106.8,1098.0,1102.7,590482.0
2022-01-25 06:45:00,NSE:TATASTEEL,1102.55,1106.45,1098.5,1106.45,422698.0
2022-01-25 07:45:00,NSE:TATASTEEL,1106.15,1110.35,1103.05,1108.0,552263.0
2022-01-25 08:45:00,NSE:TATASTEEL,1108.25,1115.0,1103.45,1111.0,793489.0
2022-01-25 09:45:00,NSE:TATASTEEL,1110.5,1111.25,1100.9,1106.0,381322.0
2022-01-27 03:45:00,NSE:TATASTEEL,1088.6,1094.8,1061.3,1080.0,2811204.0
2022-01-27 04:45:00,NSE:TATASTEEL,1079.4,1096.0,1073.85,1087.4,1435124.0
2022-01-27 05:45:00,NSE:TATASTEEL,1087.75,1088.25,1066.15,1068.5,1057620.0
2022-01-27 06:45:00,NSE:TATASTEEL,1068.5,1080.0,1065.1,1079.95,812719.0
2022-01-27 07:45:00,NSE:TATASTEEL,1079.8,1096.9,1075.9,1086.75,1048829.0
2022-01-27 08:45:00,NSE:TATASTEEL,1087.0,1103.45,1084.45,1090.8,1529839.0
2022-01-27 09:45:00,NSE:TATASTEEL,1091.0,1091.35,1085.55,1090.9,308401.0
2022-01-28 03:45:00,NSE:TATASTEEL,1110.0,1120.0,1105.0,1116.85,1700202.0
2022-01-28 04:45:00,NSE:TATASTEEL,1116.85,1117.4,1106.3,1114.9,812920.0
2022-01-28 05:45:00,NSE:TATASTEEL,1115.05,1123.9,1112.5,1114.95,992427.0
2022-01-28 06:45:00,NSE:TATASTEEL,1114.15,1125.0,1110.8,1122.35,1020347.0
2022-01-28 07:45:00,NSE:TATASTEEL,1122.25,1125.75,1098.55,1099.25,1459743.0
2022-01-28 08:45:00,NSE:TATASTEEL,1098.6,1102.75,1083.1,1084.05,1434849.0
2022-01-28 09:45:00,NSE:TATASTEEL,1084.4,1086.2,1080.95,1086.0,430427.0
2022-01-31 03:45:00,NSE:TATASTEEL,1107.1,1114.6,1097.2,1104.65,1344897.0
2022-01-31 04:45:00,NSE:TATASTEEL,1104.7,1104.9,1093.0,1099.15,814289.0
2022-01-31 05:45:00,NSE:TATASTEEL,1099.0,1101.9,1095.3,1097.3,457745.0
2022-01-31 06:45:00,NSE:TATASTEEL,1097.3,1098.7,1089.0,1094.55,601109.0
2022-01-31 07:45:00,NSE:TATASTEEL,1094.3,1096.5,1089.3,1093.55,649039.0
2022-01-31 08:45:00,NSE:TATASTEEL,1093.5,1102.0,1084.2,1084.2,1167907.0
2022-01-31 09:45:00,NSE:TATASTEEL,1084.2,1086.7,1080.5,1084.5,515139.0
2022-02-01 03:45:00,NSE:TATASTEEL,1104.4,1111.0,1086.4,1107.4,2213502.0
2022-02-01 04:45:00,NSE:TATASTEEL,1107.3,1120.85,1106.9,1112.5,1898077.0
2022-02-01 05:45:00,NSE:TATASTEEL,1112.15,1118.0,1103.5,1116.1,1008025.0
2022-02-01 06:45:00,NSE:TATASTEEL,1116.05,1141.0,1109.45,1112.75,3710726.0
2022-02-01 07:45:00,NSE:TATASTEEL,1113.55,1167.85,1107.25,1164.2,3862324.0
2022-02-01 08:45:00,NSE:TATASTEEL,1164.55,1174.45,1159.0,1166.35,3480650.0
2022-02-01 09:45:00,NSE:TATASTEEL,1166.05,1173.1,1165.25,1168.0,870268.0
2022-02-02 03:45:00,NSE:TATASTEEL,1179.3,1179.3,1158.3,1165.5,3024514.0
2022-02-02 04:45:00,NSE:TATASTEEL,1165.4,1173.9,1160.6,1164.25,1075205.0
2022-02-02 05:45:00,NSE:TATASTEEL,1164.25,1170.0,1161.35,1161.7,739509.0
2022-02-02 06:45:00,NSE:TATASTEEL,1161.9,1165.05,1159.5,1164.4,669121.0
2022-02-02 07:45:00,NSE:TATASTEEL,1164.0,1171.0,1162.05,1167.9,690569.0
2022-02-02 08:45:00,NSE:TATASTEEL,1168.0,1169.5,1164.15,1167.55,865769.0
2022-02-02 09:45:00,NSE:TATASTEEL,1168.0,1169.45,1166.55,1168.0,423505.0
2022-02-03 03:45:00,NSE:TATASTEEL,1154.8,1180.0,1146.3,1172.65,2626727.0
2022-02-03 04:45:00,NSE:TATASTEEL,1172.25,1181.7,1170.05,1172.4,1051244.0
2022-02-03 05:45:00,NSE:TATASTEEL,1172.1,1172.85,1167.25,1169.25,535915.0
2022-02-03 06:45:00,NSE:TATASTEEL,1169.5,1176.5,1168.5,1175.8,427625.0
2022-02-03 07:45:00,NSE:TATASTEEL,1176.0,1177.4,1165.65,1170.5,702977.0
2022-02-03 08:45:00,NSE:TATASTEEL,1170.9,1175.7,1166.05,1166.95,720063.0
2022-02-03 09:45:00,NSE:TATASTEEL,1166.7,1167.4,1161.7,1163.0,391496.0
2022-02-04 03:45:00,NSE:TATASTEEL,1173.75,1197.75,1170.25,1183.7,3923338.0
2022-02-04 04:45:00,NSE:TATASTEEL,1183.9,1187.65,1177.1,1186.9,1363558.0
2022-02-04 05:45:00,NSE:TATASTEEL,1186.3,1189.6,1179.35,1184.45,797280.0
2022-02-04 06:45:00,NSE:TATASTEEL,1184.8,1186.45,1174.25,1177.6,925816.0
2022-02-04 07:45:00,NSE:TATASTEEL,1177.8,1185.85,1174.55,1182.4,649274.0
2022-02-04 08:45:00,NSE:TATASTEEL,1182.4,1184.6,1172.6,1176.15,1094524.0
2022-02-04 09:45:00,NSE:TATASTEEL,1176.3,1176.95,1173.0,1174.4,542331.0
2022-02-07 03:45:00,NSE:TATASTEEL,1171.75,1207.65,1161.0,1202.3,5013903.0
2022-02-07 04:45:00,NSE:TATASTEEL,1202.5,1214.6,1200.05,1201.5,2404452.0
2022-02-07 05:45:00,NSE:TATASTEEL,1200.9,1206.5,1188.8,1194.35,1649221.0
2022-02-07 06:45:00,NSE:TATASTEEL,1194.3,1201.95,1192.0,1193.95,965958.0
2022-02-07 07:45:00,NSE:TATASTEEL,1194.25,1198.95,1169.4,1182.0,2351563.0
2022-02-07 08:45:00,NSE:TATASTEEL,1182.25,1188.8,1177.0,1181.4,1351823.0
2022-02-07 09:45:00,NSE:TATASTEEL,1181.95,1185.0,1179.3,1184.9,653358.0
2022-02-08 03:45:00,NSE:TATASTEEL,1191.3,1208.0,1184.0,1185.8,3181544.0
2022-02-08 04:45:00,NSE:TATASTEEL,1185.8,1189.45,1171.5,1179.2,1337808.0
2022-02-08 05:45:00,NSE:TATASTEEL,1179.5,1194.0,1179.15,1187.5,1184126.0
2022-02-08 06:45:00,NSE:TATASTEEL,1187.5,1200.0,1187.5,1196.2,1366354.0
2022-02-08 07:45:00,NSE:TATASTEEL,1196.4,1218.8,1192.0,1211.5,3025054.0
2022-02-08 08:45:00,NSE:TATASTEEL,1211.65,1221.8,1207.65,1219.45,2976794.0
2022-02-08 09:45:00,NSE:TATASTEEL,1219.7,1222.4,1216.5,1219.5,981272.0
2022-02-09 03:45:00,NSE:TATASTEEL,1227.05,1234.0,1215.25,1223.55,2367741.0
2022-02-09 04:45:00,NSE:TATASTEEL,1223.55,1224.55,1210.0,1219.75,1070341.0
2022-02-09 05:45:00,NSE:TATASTEEL,1219.15,1221.0,1216.2,1216.3,580307.0
2022-02-09 06:45:00,NSE:TATASTEEL,1216.3,1218.5,1208.15,1209.55,762975.0
2022-02-09 07:45:00,NSE:TATASTEEL,1209.9,1216.7,1209.1,1214.85,662934.0
2022-02-09 08:45:00,NSE:TATASTEEL,1215.0,1224.0,1214.15,1221.5,1373844.0
2022-02-09 09:45:00,NSE:TATASTEEL,1221.45,1224.0,1219.0,1219.0,486326.0
2022-02-10 03:45:00,NSE:TATASTEEL,1229.8,1245.8,1226.0,1242.65,3291483.0
2022-02-10 04:45:00,NSE:TATASTEEL,1242.65,1249.8,1236.05,1247.6,1412012.0
2022-02-10 05:45:00,NSE:TATASTEEL,1247.45,1247.45,1243.0,1244.8,634239.0
2022-02-10 06:45:00,NSE:TATASTEEL,1245.0,1249.95,1243.25,1245.0,611076.0
2022-02-10 07:45:00,NSE:TATASTEEL,1245.2,1252.65,1244.6,1249.95,1164756.0
2022-02-10 08:45:00,NSE:TATASTEEL,1249.4,1254.25,1245.55,1246.3,1588692.0
2022-02-10 09:45:00,NSE:TATASTEEL,1246.15,1250.0,1245.0,1247.15,665614.0
2022-02-11 03:45:00,NSE:TATASTEEL,1238.95,1254.6,1233.1,1243.95,2666145.0
2022-02-11 04:45:00,NSE:TATASTEEL,1243.9,1252.0,1239.2,1243.0,1450882.0
2022-02-11 05:45:00,NSE:TATASTEEL,1243.2,1261.9,1243.0,1257.95,1486935.0
2022-02-11 06:45:00,NSE:TATASTEEL,1257.95,1264.95,1257.0,1262.25,1176293.0
2022-02-11 07:45:00,NSE:TATASTEEL,1261.85,1264.45,1252.7,1257.55,1075641.0
2022-02-11 08:45:00,NSE:TATASTEEL,1257.65,1261.8,1254.45,1257.35,1136904.0
2022-02-11 09:45:00,NSE:TATASTEEL,1257.75,1257.85,1250.0,1251.8,654900.0
2022-02-14 03:45:00,NSE:TATASTEEL,1217.55,1227.75,1198.15,1211.2,2476638.0
2022-02-14 04:45:00,NSE:TATASTEEL,1211.0,1220.0,1207.0,1215.7,886291.0
2022-02-14 05:45:00,NSE:TATASTEEL,1215.8,1215.8,1209.15,1211.2,451511.0
2022-02-14 06:45:00,NSE:TATASTEEL,1211.15,1212.0,1202.4,1207.7,576384.0
2022-02-14 07:45:00,NSE:TATASTEEL,1208.0,1210.5,1189.25,1190.2,1218803.0
2022-02-14 08:45:00,NSE:TATASTEEL,1190.45,1197.0,1184.05,1187.5,1753033.0
2022-02-14 09:45:00,NSE:TATASTEEL,1187.5,1190.4,1180.1,1183.25,624503.0
2022-02-15 03:45:00,NSE:TATASTEEL,1196.95,1198.3,1157.3,1162.0,2555064.0
2022-02-15 04:45:00,NSE:TATASTEEL,1162.0,1166.6,1151.55,1161.45,1174848.0
2022-02-15 05:45:00,NSE:TATASTEEL,1161.65,1170.5,1158.0,1168.7,1057164.0
2022-02-15 06:45:00,NSE:TATASTEEL,1168.75,1173.0,1158.5,1164.7,1027816.0
2022-02-15 07:45:00,NSE:TATASTEEL,1165.1,1196.85,1160.05,1190.95,1963751.0
2022-02-15 08:45:00,NSE:TATASTEEL,1191.55,1212.0,1184.3,1207.95,1965963.0
2022-02-15 09:45:00,NSE:TATASTEEL,1208.45,1210.85,1204.1,1204.9,420230.0
